,Text_ID,Author_name,110306476,110306479,110306480,290432993,290432995,290432996,290432998,290432999,290433000,290433001,336303815,336303816,336303817,336303818,336303819,336303821,336303822,336303823,336303824,336303825,336303826,336303828,336303829,336303830,336303831,376431376,376431377,376431378,376433765,376433767,376433768,376433769,376444501,376444502,376444503,376444504,376444505,376444506,376444509,402992217,402992218,406891963,463559130,472812825,481016834,481016835,496905538,514356011,514356012,514356013,514356014,514356015,514356016,514356017,514356018,514356019,514356020,540492161,547332524,547332525,547332526,547332527,547332528,547332529,547332530,547332533,547332534,547332535,547332536,547332537,563032087,583516114,583516115,583516116,583516117,583516118,583516119,583516120,583516121,583516122,583516123,583516124,583516125,583516126,583516127,590584774,590584776,590584777,590584778,590584779,590584780,590584781,590584782,590584790,590584794,590605098,590605099,590605101,590605106,590635935,590635936,590635937,590635939,590635943,590635944,591548145,591548146,591548147,591548148,591548149,591548150,591548151,591548152,591548153,591548154,591548155,591548157,591548158,591548159,591548160,591548161,591548162,591548163,591548164,591548165
110306476,110306476,Sönke Ahrens,1.0,0.36460683943076433,0.3470358242728013,0.4918069564908715,0.25449971870076493,0.27755837629871294,0.20961740001906973,0.16837370242214533,0.21190345265401597,0.20556091645350802,0.19477984981138713,0.22676296195092474,0.21689057645498575,0.2285266771976735,0.13889273356401385,0.25321802197312326,0.1707612456747405,0.2054977758166862,0.1871872140313627,0.2317384953153255,0.29648219105480816,0.25041998821969164,0.19477984981138713,0.17044982698961939,0.2767263827312402,0.2073709191488624,0.19404878137373915,0.2479463793713344,0.20587233513862915,0.27871776667807274,0.1858346455815382,0.21420240831770676,0.26061602675046347,0.22482557177216866,0.17179930795847753,0.1915574318927703,0.24235438998104172,0.26741411911650165,0.19477984981138713,0.28465434040798504,0.2527037252439131,0.19477984981138713,0.23941652801207916,0.2236379812992764,0.13889273356401385,0.15892733564013845,0.2398494935581856,0.2912111015578983,0.1467820069204152,0.18759517015611182,0.19937783956408733,0.306414964046119,0.21771054205516438,0.21305954916999187,0.18055165607443305,0.19895798342914295,0.19342362839277216,0.22271352840874614,0.2981295313839551,0.17968858131487891,0.22576897469627732,0.23548169449871154,0.2912111015578983,0.19165749434408988,0.21281115554753877,0.1672318339100346,0.13079584775086506,0.1588235294117647,0.18842561998310142,0.287100611841315,0.30908824788344513,0.2601955143194313,0.2285717428623673,0.21556697996893537,0.24533711123228055,0.30369770837091214,0.3151537528372423,0.21512144573360079,0.1286159169550173,0.2568559743788612,0.23451481351078368,0.20018095197604974,0.27515099556814393,0.2350825509031914,0.26234822327440566,0.21689057645498575,0.207028984759484,0.2842560842568603,0.18075122787219317,0.19955493631657745,0.10453287197231834,0.2475311544578396,0.31614191185241836,0.27832216047718916,0.11304498269896193,0.2675432814886942,0.39043620575006177,0.36314881782087416,0.10910034602076125,0.19955493631657745,0.20295849195541976,0.21933397917271197,0.24296368040939667,0.2249149436142597,0.19477984981138713,0.18055165607443305,0.18553667064709556,0.18958962920096573,0.19964396143620702,0.18832181375472767,0.22573999034955816,0.21664359861591698,0.21525556128381423,0.21777688574710644,0.19321833154674953,0.25603631835230883,0.21571772994200245,0.2605326111049426,0.2274478337482308,0.2061675569316218,0.2438801958321484,0.2336141730235891,0.2455508986509607,0.15186851211072666,0.21902256048759086
110306479,110306479,Sönke Ahrens,0.36460683943076433,1.0,0.12093425605536334,0.41407405083694265,0.31198633170525125,0.12093425605536334,0.13629757785467128,0.15570934256055366,0.12145328719723184,0.11325259515570935,0.05491349480968859,0.21274636797902494,0.06394463667820069,0.10411764705882354,0.06394463667820069,0.09155709342560554,0.09519031141868513,0.12705882352941175,0.16401384083044984,0.14449826989619377,0.1113840830449827,0.08044982698961937,0.05491349480968859,0.15664359861591695,0.12747404844290658,0.12612456747404843,0.09560553633217994,0.1197923875432526,0.0895847750865052,0.1368166089965398,0.132560553633218,0.11989619377162632,0.12342560553633218,0.14086505190311419,0.12633217993079585,0.15550173010380622,0.14408304498269897,0.14688581314878893,0.05491349480968859,0.12581314878892735,0.0814878892733564,0.05491349480968859,0.06539792387543253,0.060311418685121104,0.06394463667820069,0.08439446366782008,0.1205190311418685,0.18217993079584774,0.08044982698961937,0.10525951557093427,0.12612456747404843,0.13380622837370243,0.16629757785467128,0.097681660899654,0.12259515570934257,0.1158477508650519,0.1506228373702422,0.13027681660899654,0.1366089965397924,0.16702422145328719,0.12788927335640138,0.11512110726643598,0.18217993079584774,0.12975778546712802,0.1834256055363322,0.09705882352941177,0.06207612456747405,0.10941176470588235,0.09519031141868513,0.13089965397923875,0.10608996539792388,0.1152249134948097,0.22388260637878524,0.1272664359861592,0.15,0.29679932240524676,0.26647058823529407,0.12280276816608998,0.04557093425605537,0.08190311418685121,0.21428063963689906,0.17657439446366782,0.15321799307958478,0.15072664359861593,0.15467128027681662,0.06394463667820069,0.028027681660899653,0.2828575750808916,0.09913494809688582,0.07577854671280276,0.05096885813148789,0.20163106088405147,0.20583335362760435,0.19907536136529397,0.04816608996539792,0.10069204152249135,0.14657439446366782,0.08460207612456748,0.06861591695501731,0.07577854671280276,0.09653979238754326,0.12,0.12477508650519031,0.2959449817496028,0.05491349480968859,0.12259515570934257,0.1711764705882353,0.14761245674740484,0.16017301038062282,0.1201038062283737,0.17761245674740486,0.30280276816609,0.12653979238754326,0.14553633217993078,0.11242214532871973,0.13723183391003463,0.1652595155709343,0.1158477508650519,0.13038062283737023,0.15747404844290658,0.06072664359861592,0.12498269896193771,0.11906574394463668,0.13276816608996542,0.16795847750865053
110306480,110306480,Sönke Ahrens,0.3470358242728013,0.12093425605536334,1.0,0.3396698789402015,0.5036375726620896,0.37468641223567056,0.453449455088503,0.29894091560321245,0.32880448444227417,0.6229012414727946,0.5647917002898022,0.25962732701335334,0.14387543252595156,0.7828186265910537,0.451180280407663,0.1794809688581315,0.24201972438040903,0.2728133679670548,0.2492147479224514,0.45955893188018104,0.575275126336997,0.13432525951557092,0.5647917002898022,0.2435320617149471,0.4528345675689844,0.3255479349994449,0.47331435715798204,0.26852569068971766,0.2059395538920215,0.5539413964742453,0.41036203603684673,0.2699067935725911,0.3754582370731341,0.48050850563857395,0.44499034749433175,0.2865879744267419,0.41303609174441436,0.4252836953349731,0.5647917002898022,0.23333239498127495,0.2276944648648381,0.5647917002898022,0.38484810047686724,0.5174560601513939,0.451180280407663,0.20562262892400052,0.7015246748754584,0.23550131321132278,0.13214532871972318,0.41897819652311674,0.34644561183512357,0.37113111598815696,0.2673478909987134,0.39553351712375556,0.42469247987874625,0.4050784026165989,0.2399041436223499,0.2765037827833311,0.43356836850984054,0.22165892251041922,0.3949207016837091,0.2903100111570335,0.23550131321132278,0.37869012381706757,0.31267540957622675,0.13173010380622838,0.10754325259515571,0.13608996539792387,0.31250802518030596,0.3370487231738974,0.30876988236614966,0.5203000222480246,0.47500556613380107,0.4387089706594372,0.40779740841470646,0.40381002168253677,0.5136645798652488,0.5248674962964676,0.15186851211072666,0.46342941535575993,0.37097991610141967,0.4249047235569432,0.4747024192559749,0.3828585698441441,0.5369434062262273,0.14387543252595156,0.16287197231833914,0.23759494726310085,0.19297577854671283,0.3285377186570118,0.1280968858131488,0.2844792249267033,0.2395672656022012,0.2332405919543053,0.345561940110299,0.3119889940384375,0.42997040063367653,0.3128194438654271,0.2020543264565336,0.3285377186570118,0.33345937382748986,0.3110899880999898,0.4459246035496951,0.42156209613540674,0.5647917002898022,0.42469247987874625,0.26070759862912546,0.22792322739173493,0.25637737768023683,0.28055321632550967,0.29191636393805726,0.1788581314878893,0.5456877013002506,0.40517724328400656,0.32970018413439295,0.3890922434470487,0.41350675097526013,0.5053605191260778,0.49449888078814974,0.34257656890881905,0.21658719842885193,0.35389398217763995,0.5687143902617218,0.3246533539000292,0.4255232640452522
290432993,290432993,Sönke Ahrens,0.4918069564908715,0.41407405083694265,0.3396698789402015,1.0,0.26602706003705806,0.2583348241023294,0.20668085064228273,0.1801038062283737,0.2077488879083431,0.19898453659098347,0.28805328959126786,0.24146388699819665,0.2283173022350803,0.254912087281601,0.13401384083044982,0.24671238587568262,0.17595155709342564,0.22526746542165785,0.22513170293975246,0.2250141186211838,0.29679790662186245,0.22925155829044364,0.28805328959126786,0.17875432525951557,0.2955495819311368,0.21328324294471385,0.18864854188758184,0.2412958339232431,0.19763505562212536,0.30222018362256453,0.20728881609551708,0.21935051040435685,0.26135577976024144,0.21431138648946396,0.1719031141868512,0.19300840347927734,0.26587411002741995,0.27996277273952436,0.28805328959126786,0.2652927101189712,0.23932076244269276,0.28805328959126786,0.3349737048161814,0.21523771745999382,0.13401384083044982,0.16941176470588237,0.2573146180253578,0.33067411514570394,0.14750865051903114,0.1839271271938967,0.22873528029002513,0.2865157901123835,0.22658454022331403,0.2606214298421546,0.18747669839314776,0.2280702335877478,0.20668085064228273,0.22492409048300505,0.30138278696340054,0.19401384083044987,0.23823332522938376,0.22949156453144795,0.33067411514570394,0.22533501851456667,0.2391622937672097,0.1703460207612457,0.13038062283737023,0.15851211072664362,0.19088214449493476,0.2732648460160144,0.28364877509971365,0.29416582909802214,0.2422295368737274,0.23772421282650216,0.2524494909990436,0.3092192759526923,0.3077149668941964,0.21376964915401783,0.13453287197231834,0.2542688593285059,0.24417441460659176,0.21432350526502186,0.2694004343111595,0.25111521628670974,0.2772164295263895,0.2283173022350803,0.19935536451881733,0.3156222120315171,0.21007979982556557,0.20143148908629138,0.13058823529411764,0.2574184242537315,0.33262892400050026,0.2843810529383284,0.12342560553633218,0.25252553466461,0.37598421504717694,0.34854629591028474,0.12103806228373702,0.20143148908629138,0.25906532705215324,0.2134969147892402,0.24451382700282787,0.26623467249380545,0.28805328959126786,0.18747669839314776,0.18999802285643996,0.20087199873528855,0.20894993451485894,0.1889098261558344,0.2356454383087869,0.21186851211072666,0.21405374280705683,0.21931006357816757,0.19518833427512508,0.281117866236951,0.21403622093980776,0.2592147520500998,0.24733245772152984,0.22345702519557825,0.262261938913281,0.2574500461677468,0.31054022248850144,0.15550173010380622,0.26271628567784444
290432995,290432995,Sönke Ahrens,0.25449971870076493,0.31198633170525125,0.5036375726620896,0.26602706003705806,1.0,0.27124128705028755,0.31460837491595073,0.36228178051890325,0.2959101443975223,0.4536023019069323,0.4589693757385911,0.24764641078273836,0.1629757785467128,0.5471934385250757,0.2848929060997149,0.19380622837370243,0.16432525951557095,0.2019100610190256,0.22300664097343156,0.38316028855564094,0.3724478564502967,0.12747404844290658,0.4589693757385911,0.28086440386232314,0.32235164509488845,0.31251914093731464,0.34504168718451866,0.1792733564013841,0.16474048442906578,0.3930632021387823,0.3816235733299432,0.22459448125160206,0.3398718695398951,0.33327994908132996,0.3340464864012561,0.28920219574381667,0.3292836342457775,0.3537170009993037,0.4589693757385911,0.16837370242214533,0.14221453287197233,0.4589693757385911,0.37924619234758766,0.26994480921390174,0.2848929060997149,0.25717719622881535,0.4938584059765046,0.20109724863343884,0.17670278496561875,0.31091731618653173,0.3462873619250031,0.2831059439374546,0.24166255896861627,0.35663327536739164,0.37613021822464066,0.31882918016235695,0.2621723359228823,0.27754978253484663,0.31561184337885995,0.26215018283418373,0.3288082406022734,0.20193397661357002,0.20109724863343884,0.31083675687366963,0.3126962376898048,0.13515570934256058,0.10619377162629759,0.13505190311418686,0.26049899553677386,0.2925325888156415,0.19083530394145012,0.4911989002293734,0.38607413173885025,0.4403510234710468,0.3784425020648561,0.33461014567709324,0.40918379881511724,0.46925632985193716,0.11429065743944639,0.34494152154199037,0.30760245132780256,0.3527826293697865,0.3826412574137724,0.2856464371996878,0.37134675672094664,0.1629757785467128,0.1904292382796457,0.23649517250887137,0.1925914160599368,0.2532320064457357,0.30420086457722356,0.24563673309841513,0.2420214868862548,0.2211212756744887,0.38734307816073643,0.20950555313170874,0.31042153196017486,0.15653979238754326,0.1537370242214533,0.2532320064457357,0.2975263127263241,0.26221951081588335,0.34231152848056723,0.36208640241186746,0.4589693757385911,0.37613021822464066,0.22602561536013527,0.2627454764069812,0.284252315713916,0.2391941344465876,0.25345955957166566,0.26076819250691485,0.39175581492780537,0.33073494017180105,0.28490668418990983,0.36467628298661775,0.34497039031455573,0.36300148966828977,0.3861706691784783,0.3109888318218573,0.23454688533846924,0.31902984578693,0.41822123121971594,0.28240210972362506,0.3350140236852718
290432996,290432996,Sönke Ahrens,0.27755837629871294,0.12093425605536334,0.37468641223567056,0.2583348241023294,0.27124128705028755,1.0,0.3026362835975097,0.20915732820624372,0.26375940433081124,0.33741049504124965,0.4786667778379956,0.30953509471095525,0.13463667820069206,0.40079390362849177,0.21216242131154378,0.167439446366782,0.25055321632550964,0.2951859196008399,0.2897986863346359,0.31289260643244465,0.428051419766565,0.19069204152249136,0.4786667778379956,0.2704001466140694,0.3063257077781818,0.27338782104332915,0.3307071652260486,0.36001104971463505,0.21462908332772665,0.37440552163775176,0.2827642159304937,0.295728750763099,0.3013037713910216,0.28678885881667754,0.2510694819429831,0.22680438702977315,0.34558770901895297,0.36297206779084545,0.4786667778379956,0.2895910738778885,0.2530445658064785,0.4786667778379956,0.4144107224746738,0.3305703089173302,0.21216242131154378,0.21629362356755122,0.40818210524099896,0.2759671142000597,0.2596695363453884,0.39066706512232074,0.3139943624578826,0.33547145793080163,0.28687480883828576,0.3748423465350662,0.2994419749641617,0.3053114455148354,0.2889013397108252,0.3076533576149127,0.3857415629835798,0.2757753642959243,0.3247539570732827,0.3749883497125299,0.2759671142000597,0.36026671212583383,0.27642047032901895,0.24796477630003383,0.30970525701421603,0.2726779398246657,0.30181486506511157,0.30907690097812884,0.25888547715821314,0.38613243477180503,0.3428594407779461,0.36187064610492403,0.33758692311470695,0.3102189882556021,0.35235627631633804,0.3290767936592717,0.22534581231500397,0.22057072580981366,0.3001725934881394,0.31444738424732543,0.32932473736805457,0.31834343024914075,0.3413854410412901,0.13463667820069206,0.35477466961270687,0.21359466162983498,0.351943367013568,0.3728369533497311,0.145121107266436,0.3146599498820937,0.29735119724504244,0.26311353881042,0.34467044649184975,0.3436814000322782,0.3068679858355619,0.23880448444227426,0.29766373452286654,0.3728369533497311,0.38206868241749764,0.3055630174265186,0.3011651401935124,0.29511671957623914,0.4786667778379956,0.2994419749641617,0.3107763693782978,0.27471360518300547,0.3422208316633556,0.3324703273679184,0.2576318649499502,0.3015182151057896,0.3477205928788985,0.2897844707137158,0.32292169809802096,0.3181120177720027,0.29469036652279057,0.3526794918204456,0.3454338839478645,0.329532349824802,0.23840788760578646,0.36139921500383665,0.41605341919942607,0.2653076976101329,0.3399665288995235
290432998,290432998,Sönke Ahrens,0.20961740001906973,0.13629757785467128,0.453449455088503,0.20668085064228273,0.31460837491595073,0.3026362835975097,1.0,0.272556599346098,0.4489023592399679,0.4638500185950558,0.3416173034320983,0.20273621396408203,0.16858131487889272,0.5361312377537832,0.38988719962587,0.21683370158836038,0.15695501730103806,0.2475831545717627,0.20531671652177935,0.3870056346527636,0.3419509660141818,0.12072664359861592,0.3416173034320983,0.3416448472295431,0.35991474342331475,0.2663131349613054,0.43720488036630406,0.16588235294117648,0.18186851211072666,0.42840636037589663,0.3703661100257689,0.23003990197660698,0.2769197671841224,0.40385629674819734,0.3695617758298947,0.3596290028385838,0.3203793267557881,0.28847488346616795,0.3416173034320983,0.16484429065743944,0.1367128027681661,0.3416173034320983,0.5794283784904943,0.3369460231552817,0.38988719962587,0.22916913328052696,0.45433290804796495,0.2264876808271147,0.15529411764705883,0.2735981990244716,0.28119005055130936,0.26232628895106963,0.2551232123670949,0.2930209762961538,0.3483869521733513,0.286414633834251,0.3245062197469174,0.3061803608968059,0.27754955138653903,0.3154134809820667,0.30440881137348735,0.17854671280276815,0.2264876808271147,0.3264070348336372,0.34569075576003006,0.17283737024221454,0.15747404844290658,0.18020761245674743,0.17925584691708008,0.25385308131013207,0.2069184380813535,0.35855831562228224,0.4149553037598336,0.27270691178843987,0.3158323464814068,0.33791254503780305,0.4403371298066981,0.42101110874000647,0.1460553633217993,0.37608097125216755,0.3264460411105521,0.3682871167426911,0.3578360844797533,0.4102581142343192,0.4038222436493034,0.16858131487889272,0.1328719723183391,0.23686830366448497,0.2309448517286798,0.13889273356401385,0.20397923875432528,0.30326815226234344,0.17595155709342564,0.18456747404844293,0.3574996563732748,0.16494809688581316,0.25647688702667737,0.14449826989619377,0.13536332179930793,0.13889273356401385,0.4061237336890816,0.24079795285152397,0.31490954052256853,0.33917520092360265,0.3416173034320983,0.3483869521733513,0.2039080574585161,0.2972657879453681,0.2672890348608797,0.16650519031141867,0.2514266349718308,0.2943997635683025,0.4379770271603389,0.3424069720933823,0.25418289692395263,0.33894323534158566,0.3782859114693727,0.376832508697987,0.44094212335311994,0.3024413430211992,0.22910034602076124,0.29180725780920114,0.3819349012068005,0.34416892483428524,0.36195417732459867
290432999,290432999,Sönke Ahrens,0.16837370242214533,0.15570934256055366,0.29894091560321245,0.1801038062283737,0.36228178051890325,0.20915732820624372,0.272556599346098,1.0,0.3371159295443448,0.3285889592836384,0.28488365603976085,0.24141473083398723,0.1678546712802768,0.32005226428341754,0.1793771626297578,0.16692041522491352,0.15737024221453288,0.16961937716262976,0.21127025901406166,0.31873650207393694,0.22449431560907374,0.2712456747404844,0.28488365603976085,0.30921773221220905,0.2686119626678973,0.26650552877858347,0.2538761094602811,0.157681660899654,0.15955017301038063,0.2945606634286641,0.3162236558003572,0.2042194761436372,0.33861396044969905,0.23845481896753482,0.25377230323190736,0.2688114312744486,0.27089284335945996,0.29950909052634533,0.28488365603976085,0.2179930795847751,0.1369204152249135,0.28488365603976085,0.3673451667508019,0.13775086505190315,0.1793771626297578,0.27740487318419593,0.3016141994405386,0.20773357846061008,0.2308823673879457,0.2311937860730668,0.2858484277993814,0.24349085540146131,0.2734919492282742,0.3302252746640404,0.31200296612810485,0.26070759862912546,0.3231814138599002,0.24918411664404028,0.2450138957281729,0.32266469832875644,0.3020004400073142,0.1721107266435986,0.20773357846061008,0.25217652548595837,0.3302589934234179,0.19692041522491352,0.1460553633217993,0.16806228373702423,0.21302769610766892,0.2672072785299959,0.16027681660899656,0.3471162680115095,0.2689335188573679,0.3862033973022516,0.30504718933977026,0.3088665229969864,0.30034261545135627,0.33424429569317043,0.11948096885813148,0.19121107266435988,0.25434180313016086,0.27018889357147663,0.2502983134016074,0.21065546230280677,0.26813987527072214,0.1678546712802768,0.2139840020605221,0.22330451271666546,0.19746403064035922,0.17148788927335643,0.11719723183391004,0.18737024221453288,0.2150000144467692,0.1999553801213281,0.24689057645498577,0.1544636678200692,0.2972596253663804,0.13359861591695502,0.14802768166089966,0.17148788927335643,0.3001384371980367,0.22649660893049745,0.23660933500695716,0.2546761343912771,0.28488365603976085,0.31200296612810485,0.2291352865640506,0.32722842860014517,0.3588827157614665,0.201280276816609,0.23560158204505993,0.33338704917308754,0.2895657301170147,0.2618093546545633,0.2586511959654714,0.37198194401505436,0.3170756024199577,0.28627655574162075,0.3252762944614802,0.30970536020542483,0.29401860413664666,0.3220897045305481,0.24178929015593018,0.23679932240524676,0.2320358015707353
290433000,290433000,Sönke Ahrens,0.21190345265401597,0.12145328719723184,0.32880448444227417,0.2077488879083431,0.2959101443975223,0.26375940433081124,0.4489023592399679,0.3371159295443448,1.0,0.40465434040798504,0.27273832732003767,0.23259120142222256,0.157681660899654,0.42541558608272556,0.24336116469027988,0.176159169550173,0.22519507472488196,0.1746020761245675,0.21095884032894055,0.3686887947142986,0.2588541772007692,0.09539792387543251,0.27273832732003767,0.2913630609319322,0.3188005301551542,0.19889273356401385,0.4101615891776363,0.15508650519031142,0.1851903114186851,0.4062873619250031,0.3673524231566026,0.21439248652426007,0.3504478704843011,0.3337047583942953,0.31386333438863545,0.24297645548104235,0.32176615468692404,0.29191238901269545,0.27273832732003767,0.14221453287197233,0.13546712802768165,0.27273832732003767,0.5975790310510602,0.22021237576294425,0.24336116469027988,0.13359861591695502,0.3796764831775628,0.1624567474048443,0.2325432670419249,0.26660902543333087,0.23768233783398351,0.2625761107398521,0.26336644808016885,0.3810111046123581,0.38361417302358913,0.2225219972699734,0.21979041039969258,0.23078582994831773,0.2882284834978683,0.30009204655822236,0.3516474889244876,0.1716955017301038,0.1624567474048443,0.3374720919375883,0.30089494020482216,0.250924238252816,0.27242690863491653,0.24043254039832634,0.1448096885813149,0.2305450518370718,0.17875432525951557,0.35908892481777466,0.33003694658038785,0.28471946231601525,0.30605064541973437,0.30951085715983945,0.3102354039130932,0.3414069254509559,0.13100346020761247,0.195363321799308,0.28224530036277906,0.3003097841363742,0.3112755630421924,0.37696464297699206,0.36859809789708703,0.157681660899654,0.23329196053803075,0.29650521920495715,0.25042979138452476,0.16100346020761244,0.16494809688581316,0.21418718967823744,0.2950519320077253,0.2750318675090922,0.36910987263315487,0.167439446366782,0.24252254624720404,0.1373356401384083,0.2271673930639823,0.16100346020761244,0.48038068062444716,0.25591123409668687,0.30474116136339524,0.26992739053786147,0.27273832732003767,0.38361417302358913,0.3071508700876341,0.21304983681342243,0.25209069103850396,0.29401386972398824,0.20286999517477905,0.29406202286964844,0.4401826360565768,0.24750292959841697,0.23733597860557307,0.3765494180634973,0.31528939974499387,0.3618801149302407,0.43597672749306865,0.3325773366514123,0.4295250975466497,0.3997693882866421,0.23732562233586096,0.24730106695582219,0.23895335633534173
